,COUNTRY,Country,INDICATOR,Indicator,YEAR,Year,Value,Flag Codes,Flags
78201,GBR,United Kingdom,IND-SAFE-KILL-VEH,Road fatalities per one million road motor vehicles,2004,2004,101.69696237696,,
78202,GBR,United Kingdom,IND-SAFE-KILL-VEH,Road fatalities per one million road motor vehicles,2005,2005,98.733278086895,,
78203,GBR,United Kingdom,IND-SAFE-KILL-VEH,Road fatalities per one million road motor vehicles,2006,2006,96.070377814676,,
78204,GBR,United Kingdom,IND-SAFE-KILL-VEH,Road fatalities per one million road motor vehicles,2007,2007,88.259903632534,,
78205,GBR,United Kingdom,IND-SAFE-KILL-VEH,Road fatalities per one million road motor vehicles,2008,2008,75.772767639728,,
78206,GBR,United Kingdom,IND-SAFE-KILL-VEH,Road fatalities per one million road motor vehicles,2009,2009,66.766825475718,,
78207,GBR,United Kingdom,IND-SAFE-KILL-VEH,Road fatalities per one million road motor vehicles,2010,2010,54.165254010304,,
78208,GBR,United Kingdom,IND-SAFE-KILL-VEH,Road fatalities per one million road motor vehicles,2011,2011,55.553045590854,,
78209,GBR,United Kingdom,IND-SAFE-KILL-VEH,Road fatalities per one million road motor vehicles,2012,2012,50.643136924709,,
78210,GBR,United Kingdom,IND-SAFE-KILL-VEH,Road fatalities per one million road motor vehicles,2013,2013,49.028451376532,,
78211,GBR,United Kingdom,IND-SAFE-KILL-VEH,Road fatalities per one million road motor vehicles,2014,2014,50.496924876182,,
78212,GBR,United Kingdom,IND-SAFE-KILL-VEH,Road fatalities per one million road motor vehicles,2015,2015,48.016412456937,,
78213,GBR,United Kingdom,IND-SAFE-KILL-VEH,Road fatalities per one million road motor vehicles,2016,2016,48.452890101577,,
78214,GBR,United Kingdom,IND-SAFE-KILL-VEH,Road fatalities per one million road motor vehicles,2017,2017,47.720679345009,,
78215,GBR,United Kingdom,IND-SAFE-KILL-VEH,Road fatalities per one million road motor vehicles,2018,2018,46.716594402437,,
78216,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,1994,1994,8.8617318435754,,
78217,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,1995,1995,8.5335448776065,,
78218,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,1996,1996,8.303730017762,,
78219,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,1997,1997,8.1546840958606,,
78220,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,1998,1998,7.6763129689175,,
78221,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,1999,1999,7.6300578034682,,
78222,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,2000,2000,7.5463743676223,,
78223,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,2001,2001,7.3941635840526,,
78224,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,2002,2002,7.3007135575943,,
78225,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,2003,2003,7.3350711850812,,
78226,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,2004,2004,6.7454436210695,,
78227,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,2005,2005,6.5733990147783,,
78228,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,2006,2006,6.4288499025341,,
78229,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,2007,2007,6.1106671993608,,
78230,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,2008,2008,5.3348124243647,,
78231,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,2009,2009,4.7899159663866,,
78232,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,2010,2010,3.8965023522193,,
78233,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,2011,2011,4.0238144118251,,
78234,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,2012,2012,3.6868509137334,,
78235,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,2013,2013,3.5293343515895,,
78236,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,2014,2014,3.6373695579242,,
78237,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,2015,2015,3.3145679302691,,
78238,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,2016,2016,3.3483709995067,,
78239,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,2017,2017,3.2993913191877,,
78240,GBR,United Kingdom,IND-SAFE-KILL-VEH-KM,Road fatalities per one million vehicle-km,2018,2018,3.2051673083392,,
78241,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,1994,1994,102.92400066366,,
78242,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,1995,1995,86.705717226891,,
78243,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,1996,1996,85.380425863578,,
78244,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,1997,1997,78.269987992762,,
78245,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,1998,1998,73.380528604032,,
78246,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,1999,1999,74.142274696368,,
78247,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2000,2000,74.149025063239,,
78248,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2001,2001,74.384658764976,,
78249,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2002,2002,69.195797683948,,
78250,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2003,2003,60.73738380932,,
78251,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2004,2004,52.226080842713,,
78252,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2005,2005,50.221822517243,,
78253,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2006,2006,47.616475628208,,
78254,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2007,2007,41.878219029373,,
78255,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2008,2008,42.011041627294,,
78256,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2009,2009,49.047593861097,,
78257,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2010,2010,47.086461414372,,
78258,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2011,2011,43.385824106087,,
78259,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2012,2012,42.496436197336,,
78260,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2013,2013,41.021716220378,,
78261,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2014,2014,37.723697496522,,
78262,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2015,2015,40.514449614597,,
78263,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2016,2016,45.160175898079,,
78264,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2017,2017,45.853101470615,,
78265,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2018,2018,42.185707234098,,
78266,GBR,United Kingdom,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2019,2019,41.844755948189,,
78267,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,1994,1994,2.0284698140497,,
78268,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,1995,1995,2.0050577715622,,
78269,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,1996,1996,2.0777180340382,,
78270,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,1997,1997,2.0912150521442,,
78271,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,1998,1998,2.0721100215858,,
78272,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,1999,1999,2.1254886255121,,
78273,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2000,2000,2.0876618546119,,
78274,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2001,2001,2.0618996996144,,
78275,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2002,2002,2.0745997013095,,
78276,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2003,2003,2.0884831080397,,
78277,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2004,2004,2.1000278639502,,
78278,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2005,2005,2.105953182458,,
78279,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2006,2006,2.1176779000119,,
78280,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2007,2007,2.1126621903624,,
78281,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2008,2008,1.9858605324527,,
78282,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2009,2009,1.8998956103183,,
78283,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2010,2010,1.861647715301,,
78284,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2011,2011,1.8242699159216,,
78285,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2012,2012,1.8039357637961,,
78286,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2013,2013,1.7803950684903,,
78287,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2014,2014,1.7900713067513,,
78288,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2015,2015,1.8247411908237,,
78289,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2016,2016,1.8537518514449,,
78290,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2017,2017,1.8481574439546,,
78291,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2018,2018,1.8138019418016,,
78292,GBR,United Kingdom,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2019,2019,1.7723103934182,,
78293,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,1994,1994,22.433702903553,,
78294,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,1995,1995,22.641556552691,,
78295,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,1996,1996,22.640036972036,,
78296,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,1997,1997,23.82385924693,,
78297,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,1998,1998,23.553915337918,,
78298,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,1999,1999,24.363548087779,,
78299,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2000,2000,23.618227156892,,
78300,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2001,2001,22.771921948389,,
78301,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2002,2002,23.633026332265,,
78302,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2003,2003,23.351373842478,,
78303,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2004,2004,23.6179990752,,
78304,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2005,2005,23.925972014564,,
78305,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2006,2006,24.179770128678,,
78306,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2007,2007,24.831406875494,,
78307,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2008,2008,24.166326604346,,
78308,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2009,2009,25.716703968922,,
78309,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2010,2010,24.515837899824,,
78310,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2011,2011,26.276572575231,,
78311,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2012,2012,24.902582874468,,
78312,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2013,2013,25.542050616605,,
78313,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2014,2014,28.297841430056,,
78314,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2015,2015,30.155708660218,,
78315,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2016,2016,32.559286745147,,
78316,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2017,2017,33.925281567047,,
78317,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2018,2018,34.059118412112,,
78318,GBR,United Kingdom,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2019,2019,34.611978645508,,
78319,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,1994,1994,94.072379284263,,
78320,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,1995,1995,94.057288366427,,
78321,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,1996,1996,94.059322778665,,
78322,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,1997,1997,94.405605713374,,
78323,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,1998,1998,94.422099925894,,
78324,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,1999,1999,94.508540337327,,
78325,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2000,2000,94.40329870464,,
78326,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2001,2001,95.004012179411,,
78327,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2002,2002,95.093793067009,,
78328,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2003,2003,93.877997934977,,
78329,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2004,2004,93.809814438706,,
78330,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2005,2005,93.363886127928,,
78331,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2006,2006,92.509497922633,,
78332,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2007,2007,92.988532495908,,
78333,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2008,2008,94.087252938877,,
78334,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2009,2009,94.153838880123,,
78335,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2010,2010,94.386052204532,,
78336,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2011,2011,94.379080852093,,
78337,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2012,2012,94.509628556671,,
78338,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2013,2013,94.440706425276,,
78339,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2014,2014,94.616533578594,,
78340,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2015,2015,94.051644245446,,
78341,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2016,2016,94.102635181228,,
78342,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2017,2017,94.024777640029,,
78343,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2018,2018,93.986027778746,,
78344,GBR,United Kingdom,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2019,2019,93.734490117435,,
78345,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,1994,1994,1.2207268874358,,
78346,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,1995,1995,1.2872093198277,,
78347,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,1996,1996,1.3026430347608,,
78348,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,1997,1997,1.3615237217213,,
78349,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,1998,1998,1.4918444434904,,
78350,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,1999,1999,1.5728205570683,,
78351,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2000,2000,1.7481829970649,,
78352,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2001,2001,1.7506459208519,,
78353,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2002,2002,1.6950965112619,,
78354,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2003,2003,1.6981912053352,,
78355,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2004,2004,1.8135256455279,,
78356,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2005,2005,1.9314191890147,,
78357,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2006,2006,1.9137959634087,,
78358,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2007,2007,1.8678076755677,,
78359,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2008,2008,1.9113635520761,,
78360,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2009,2009,1.8554288913208,,
78361,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2010,2010,1.8103488557783,,
78362,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2011,2011,1.9076569986169,,
78363,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2012,2012,1.8462081329378,,
78364,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2013,2013,2.162418178042,,
78365,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2014,2014,2.0896793157408,,
78366,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2015,2015,2.0544966549346,,
78367,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2016,2016,2.0086220224401,,
78368,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2017,2017,2.1498999092222,,
78369,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2018,2018,2.1931239287846,,
78370,GBR,United Kingdom,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2019,2019,2.2517524565949,,
78371,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,1994,1994,1.6129097527795,,
78372,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,1995,1995,1.6355208052106,,
78373,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,1996,1996,1.5116240459056,,
78374,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,1997,1997,1.2288589962787,,
78375,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,1998,1998,1.2600226363517,,
78376,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,1999,1999,1.4697794931494,,
78377,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2000,2000,1.5064785090858,,
78378,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2001,2001,1.5790003113729,,
78379,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2002,2002,1.5550161095263,,
78380,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2003,2003,1.5501727232821,,
78381,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2004,2004,1.6080774322326,,
78382,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2005,2005,1.5575708365597,,
78383,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2006,2006,1.4627264169735,,
78384,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2007,2007,1.4886496944598,,
78385,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2008,2008,1.5996413950287,,
78386,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2009,2009,1.653565127294,,
78387,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2010,2010,1.6826146185765,,
78388,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2011,2011,1.6778733146701,,
78389,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2012,2012,1.7424113681763,,
78390,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2013,2013,1.7352373416492,,
78391,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2014,2014,1.7351468384694,,
78392,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2015,2015,1.6781971510293,,
78393,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2016,2016,1.6288431281542,,
78394,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2017,2017,1.6106450561407,,
78395,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2018,2018,1.6232646516948,,
78396,GBR,United Kingdom,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2019,2019,1.7266657266169,,
78397,GBR,United Kingdom,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,1994,1994,1.3831266112308,,
78398,GBR,United Kingdom,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,1995,1995,1.4984598374586,,
78399,GBR,United Kingdom,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,1996,1996,1.5593362680293,,
78400,GBR,United Kingdom,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,1997,1997,1.805160200433,,
78401,GBR,United Kingdom,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,1998,1998,1.8697404353743,,
78402,GBR,United Kingdom,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,1999,1999,1.4227004183953,,
78403,GBR,United Kingdom,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2000,2000,1.249762684637,,
78404,GBR,United Kingdom,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2001,2001,1.2984148947053,,
78405,GBR,United Kingdom,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2002,2002,1.1497128789214,,
78406,GBR,United Kingdom,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2003,2003,1.0339361245145,,
78407,GBR,United Kingdom,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2004,2004,1.2224144181221,,
78408,GBR,United Kingdom,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2005,2005,1.205674792716,,
78409,GBR,United Kingdom,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2006,2006,1.3759040441143,,
